player,rating,ratingDeviation,volatility,gamesPlayed,confirmedTier,isAuthenticated,hasUsername,createdAt,lastActiveAt
p00209,1646.6,166.7,0.05999762063078093,4,Heptagonal Prism,false,false,2026-03-10T02:53:06.218Z,2026-03-15T01:51:43.332Z
p00210,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T02:54:33.226Z,2026-03-18T20:22:10.097Z
p00211,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T02:55:53.517Z,2026-03-10T02:55:53.517Z
p00212,1839.6,75,0.05999308939540671,30,Square Antiprism,true,true,2026-03-10T02:56:21.137Z,2026-03-15T18:34:24.546Z
p00213,1200,350,0.06,0,Pentagonal Prism,true,true,2026-03-10T02:56:35.210Z,2026-03-10T03:14:29.669Z
p00214,1380.3,259,0.05999937663734931,1,Pentagonal Prism,false,false,2026-03-10T02:57:16.061Z,2026-03-10T02:57:16.061Z
p00215,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T02:57:42.305Z,2026-03-10T02:57:42.305Z
p00216,1215.7,71.1,0.05999284520666993,36,Cube,true,true,2026-03-10T02:58:08.710Z,2026-06-11T20:04:57.120Z
p00217,2056.9,100.5,0.05999481850349916,14,Dodecahedron,true,true,2026-03-10T02:58:37.312Z,2026-03-17T22:04:37.994Z
p00218,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T02:58:48.323Z,2026-03-10T02:58:48.323Z
p00219,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T02:59:05.795Z,2026-03-10T02:59:05.795Z
p00220,1029.2,257.2,0.05999925959743044,1,Pentagonal Prism,false,false,2026-03-10T03:04:14.267Z,2026-03-10T03:04:14.267Z
p00221,1380.3,259,0.05999937663734931,1,Pentagonal Prism,false,false,2026-03-10T03:04:46.986Z,2026-03-15T06:29:36.571Z
p00222,863.7,141.7,0.05999714484701681,6,Square Pyramid,false,false,2026-03-10T03:06:39.081Z,2026-03-10T03:06:39.081Z
p00223,1406.3,187.3,0.0599982361099829,3,Pentagonal Prism,false,false,2026-03-10T03:08:49.556Z,2026-03-12T15:55:31.941Z
p00224,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T03:09:18.777Z,2026-03-15T04:28:21.740Z
p00225,1380.3,259,0.05999937663734931,1,Pentagonal Prism,false,false,2026-03-10T03:12:30.411Z,2026-03-10T03:12:30.411Z
p00226,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T03:15:14.672Z,2026-03-10T03:15:14.672Z
p00227,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T03:15:16.038Z,2026-03-10T03:15:16.038Z
p00228,1615.4,149.8,0.05998939188879034,14,Heptagonal Prism,false,false,2026-03-10T03:15:39.480Z,2026-03-10T03:15:39.480Z
p00229,1580.6,62.7,0.05998531667788259,125,Octahedron,true,true,2026-03-10T03:19:10.213Z,2026-05-24T16:21:42.208Z
p00230,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T03:20:07.491Z,2026-03-11T10:51:47.769Z
p00231,1372.5,257.4,0.05999927906391875,1,Pentagonal Prism,false,false,2026-03-10T03:20:25.975Z,2026-03-10T03:20:25.975Z
p00232,1592,154.2,0.059997329983866,5,Heptagonal Prism,false,false,2026-03-10T03:22:24.320Z,2026-03-19T14:10:17.703Z
p00233,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T03:22:33.343Z,2026-03-10T03:22:33.343Z
p00234,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T03:25:39.519Z,2026-03-10T03:25:39.519Z
p00235,1373,256.2,0.0599992675138217,1,Pentagonal Prism,false,false,2026-03-10T03:30:01.958Z,2026-03-10T03:30:01.958Z
p00236,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T03:33:52.953Z,2026-03-10T03:33:52.953Z
p00237,1368.6,256.8,0.05999923505402079,1,Pentagonal Prism,true,true,2026-03-10T03:34:32.870Z,2026-03-10T03:34:32.870Z
p00238,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T03:35:47.421Z,2026-03-10T03:35:47.421Z
p00239,1489.7,212,0.05999863137995711,2,Pentagonal Prism,false,false,2026-03-10T03:40:35.811Z,2026-03-11T09:22:39.312Z
p00240,1410.8,64.9,0.05998996912506274,58,Pentagonal Prism,false,false,2026-03-10T03:56:02.885Z,2026-03-10T04:35:15.214Z
p00241,1578.9,183.6,0.05999801754011085,3,Pentagonal Prism,false,false,2026-03-10T04:13:20.537Z,2026-03-10T04:13:20.537Z
p00242,1686.3,102.5,0.05999513060757633,13,Heptagonal Prism,false,false,2026-03-10T04:28:14.981Z,2026-03-10T04:44:15.893Z
p00243,925.1,120,0.05999615140058842,9,Square Pyramid,false,false,2026-03-10T04:38:31.973Z,2026-03-10T04:38:31.973Z
p00244,1375.4,257.8,0.05999931171542176,1,Pentagonal Prism,false,false,2026-03-10T04:49:32.095Z,2026-03-10T05:22:04.047Z
p00245,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T04:55:25.984Z,2026-03-10T04:55:25.984Z
p00246,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T05:01:57.388Z,2026-03-11T02:27:58.207Z
p00247,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T05:11:14.156Z,2026-03-15T01:52:00.789Z
p00248,1405.8,142.6,0.05999693460230411,6,Pentagonal Prism,false,false,2026-03-10T05:18:06.157Z,2026-03-10T05:18:06.157Z
p00249,1503.1,214.2,0.05999880700035806,2,Pentagonal Prism,false,false,2026-03-10T05:24:36.133Z,2026-03-10T05:24:36.133Z
p00250,1402.1,142.6,0.05999697579308488,6,Pentagonal Prism,false,false,2026-03-10T05:30:45.593Z,2026-06-12T03:31:56.867Z
p00251,1584.3,186.8,0.05999818555325839,3,Pentagonal Prism,false,false,2026-03-10T06:30:08.707Z,2026-03-10T06:30:08.707Z
p00252,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T06:37:10.103Z,2026-03-10T06:37:10.103Z
p00253,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T07:15:34.130Z,2026-03-10T07:15:34.130Z
p00254,1380.5,259.1,0.05999937916977043,1,Pentagonal Prism,false,false,2026-03-10T07:51:16.387Z,2026-03-10T14:53:00.631Z
p00255,2073.1,84.6,0.05999430217671335,21,Dodecahedron,true,true,2026-03-10T08:32:04.947Z,2026-03-10T14:46:24.786Z
p00256,1246.3,215,0.05999870565445001,2,Pentagonal Prism,false,false,2026-03-10T10:35:57.585Z,2026-03-10T10:35:57.585Z
p00257,1122.2,167.2,0.05999782359094969,4,Cube,false,false,2026-03-10T10:41:58.965Z,2026-03-14T21:18:59.762Z
p00258,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T10:54:59.656Z,2026-03-10T10:54:59.656Z
p00259,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T11:05:53.688Z,2026-03-10T11:05:53.688Z
p00260,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T11:06:04.401Z,2026-03-10T11:06:04.401Z
p00261,1672.9,78.6,0.05999343529135202,26,Heptagonal Prism,true,true,2026-03-10T11:06:25.614Z,2026-03-13T13:52:04.159Z
p00262,1578.7,187.9,0.05999814806297066,3,Pentagonal Prism,false,false,2026-03-10T11:08:52.828Z,2026-03-10T11:21:34.943Z
p00263,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T11:33:18.174Z,2026-03-10T13:17:46.640Z
p00264,1499.1,215,0.05999875266620466,2,Pentagonal Prism,false,false,2026-03-10T11:38:01.298Z,2026-03-10T11:38:01.298Z
p00265,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T11:46:32.332Z,2026-03-11T12:53:43.770Z
p00266,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T11:57:17.859Z,2026-03-10T11:57:17.859Z
p00267,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T12:04:22.536Z,2026-03-10T12:04:22.536Z
p00268,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T12:19:05.349Z,2026-03-10T12:19:05.349Z
p00269,1486.7,215,0.05999863667099942,2,Pentagonal Prism,false,false,2026-03-10T12:19:37.222Z,2026-03-10T12:19:37.222Z
p00270,2176.8,66.5,0.05999123587772329,51,Dodecahedron,true,true,2026-03-10T12:27:21.617Z,2026-06-02T14:45:56.449Z
p00271,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T12:28:37.584Z,2026-03-11T11:47:58.345Z
p00272,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T13:08:38.982Z,2026-03-10T13:08:38.982Z
p00273,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T13:13:07.238Z,2026-03-10T13:13:07.238Z
p00274,777.1,126.4,0.05999633969723978,8,Square Pyramid,false,false,2026-03-10T13:15:55.365Z,2026-03-10T13:15:55.365Z
p00275,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T13:22:53.264Z,2026-03-10T13:22:53.264Z
p00276,1478.9,84.6,0.05999405589249639,21,Octahedron,false,false,2026-03-10T13:27:49.229Z,2026-03-10T17:40:17.207Z
p00277,1368.1,259.1,0.05999926145400755,1,Pentagonal Prism,false,false,2026-03-10T13:34:38.004Z,2026-03-10T13:34:38.004Z
p00278,1227.7,90.4,0.05999573211487812,18,Pentagonal Prism,true,true,2026-03-10T13:57:50.025Z,2026-03-10T14:14:17.188Z
p00279,1031.9,259.1,0.05999926145400755,1,Pentagonal Prism,false,false,2026-03-10T13:59:38.322Z,2026-03-10T13:59:38.322Z
p00280,2234.2,69.5,0.05999055550370085,40,Hexagonal Antiprism,true,true,2026-03-10T14:59:56.818Z,2026-03-11T09:33:01.040Z
p00281,1344.8,120.5,0.05999673306330826,9,Pentagonal Prism,false,false,2026-03-10T15:15:01.605Z,2026-03-11T15:07:38.702Z
p00282,1592.6,125,0.05999629386723287,8,Octahedron,false,false,2026-03-10T15:20:55.360Z,2026-03-10T16:15:26.139Z
p00283,1447.4,120.9,0.05999612974990311,9,Pentagonal Prism,false,false,2026-03-10T15:49:21.492Z,2026-03-10T16:25:15.416Z
p00284,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T15:56:39.396Z,2026-03-10T15:56:39.396Z
p00285,524.7,92.6,0.05998643745767335,19,Tetrahedron,false,false,2026-03-10T15:57:18.627Z,2026-03-10T15:57:18.627Z
p00286,2031.9,79.1,0.05999319183043969,25,Square Antiprism,true,true,2026-03-10T16:01:08.350Z,2026-03-11T03:12:58.980Z
p00287,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T16:04:32.028Z,2026-03-10T16:04:32.028Z
p00288,1148.2,214,0.05999866803471417,2,Pentagonal Prism,false,false,2026-03-10T16:08:07.744Z,2026-03-10T16:08:07.744Z
p00289,1025.8,255.6,0.05999927104402294,1,Pentagonal Prism,false,false,2026-03-10T16:17:31.309Z,2026-03-17T23:43:51.453Z
p00290,1655.8,165.7,0.059997669678622,4,Heptagonal Prism,true,true,2026-03-10T16:20:26.826Z,2026-03-10T16:25:48.889Z
p00291,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T16:25:51.217Z,2026-03-11T14:37:03.284Z
p00292,1368.1,259.1,0.05999926145400755,1,Pentagonal Prism,false,false,2026-03-10T16:31:06.907Z,2026-03-10T16:31:06.907Z
p00293,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T16:32:23.905Z,2026-03-10T16:32:23.905Z
p00294,1368.1,259.1,0.05999926145400755,1,Pentagonal Prism,false,false,2026-03-10T16:36:31.325Z,2026-03-10T16:36:31.325Z
p00295,1486,215,0.05999848822776857,2,Pentagonal Prism,false,false,2026-03-10T16:48:58.797Z,2026-03-10T16:48:58.797Z
p00296,1499.1,215,0.05999875266620466,2,Pentagonal Prism,true,true,2026-03-10T16:50:02.462Z,2026-03-12T13:21:02.087Z
p00297,1368.1,259.1,0.05999926145400755,1,Pentagonal Prism,false,false,2026-03-10T16:50:22.704Z,2026-03-10T16:55:56.449Z
p00298,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T16:51:01.413Z,2026-03-10T16:51:01.413Z
p00299,1309.9,168.1,0.0599978960789807,4,Pentagonal Prism,false,false,2026-03-10T16:53:10.946Z,2026-03-10T19:02:20.081Z
p00300,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T16:53:11.641Z,2026-03-10T16:53:11.641Z
p00301,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T16:53:11.642Z,2026-03-10T16:53:11.642Z
p00302,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T16:53:11.662Z,2026-03-10T16:53:11.662Z
p00303,2140.2,90.3,0.05999424855280563,18,Dodecahedron,true,true,2026-03-10T16:56:54.015Z,2026-04-02T00:04:34.812Z
p00304,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T16:57:01.998Z,2026-03-12T15:38:43.041Z
p00305,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T16:57:37.543Z,2026-03-10T16:57:37.543Z
p00306,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T17:00:24.543Z,2026-03-10T17:00:24.543Z
p00307,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T17:11:48.975Z,2026-03-10T17:11:48.975Z
p00308,1019.3,259.1,0.05999938136187501,1,Pentagonal Prism,false,false,2026-03-10T17:14:28.541Z,2026-03-10T17:14:28.541Z
p00309,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T17:16:41.659Z,2026-03-10T17:16:41.659Z
p00310,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T17:18:08.569Z,2026-03-10T17:18:08.569Z
p00311,1582,184.1,0.05999806465304489,3,Pentagonal Prism,false,false,2026-03-10T17:22:53.229Z,2026-03-10T17:56:18.431Z
p00312,1491.2,167.2,0.05999750699613365,4,Octahedron,false,false,2026-03-10T17:23:29.478Z,2026-03-10T17:23:29.478Z
p00313,2022.5,64.1,0.05998917713378261,70,Dodecahedron,true,true,2026-03-10T17:24:00.131Z,2026-03-16T16:21:56.426Z
p00314,2819.1,69.1,0.05993752420058252,120,Icosahedron,true,true,2026-03-10T17:30:39.249Z,2026-05-27T14:06:11.017Z
p00315,1898.3,120.5,0.05999612581208049,9,Square Antiprism,false,false,2026-03-10T17:48:31.210Z,2026-05-31T21:17:07.257Z
p00316,2214.3,79,0.05999283027079525,26,Hexagonal Antiprism,true,true,2026-03-10T17:49:24.675Z,2026-05-01T18:21:01.441Z
p00317,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T17:55:37.977Z,2026-03-10T17:55:37.977Z
p00318,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T17:55:48.108Z,2026-03-10T17:55:48.108Z
p00319,1727.3,153.2,0.05999733716764789,5,Heptagonal Prism,false,false,2026-03-10T17:56:40.150Z,2026-03-10T18:01:40.196Z
p00320,1522.1,68.8,0.0599921045006265,41,Octahedron,false,false,2026-03-10T18:08:58.020Z,2026-03-12T18:12:53.467Z
p00321,1568,97,0.05999501483140214,15,Octahedron,false,false,2026-03-10T18:09:32.047Z,2026-05-12T13:18:54.320Z
p00322,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T18:15:54.292Z,2026-03-10T18:15:54.292Z
p00323,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T18:24:08.256Z,2026-03-10T18:24:08.256Z
p00324,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T18:29:38.121Z,2026-03-10T18:29:38.121Z
p00325,1368.1,259.1,0.05999926145400755,1,Pentagonal Prism,false,false,2026-03-10T18:35:14.798Z,2026-03-10T18:35:14.798Z
p00326,2083,76,0.05999255350356532,28,Dodecahedron,true,true,2026-03-10T18:42:01.309Z,2026-03-10T20:04:39.720Z
p00327,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T19:01:16.234Z,2026-03-15T20:39:10.978Z
p00328,1324.2,83.4,0.05999394456997825,22,Pentagonal Prism,false,false,2026-03-10T19:04:09.316Z,2026-03-10T19:21:33.197Z
p00329,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T19:09:05.667Z,2026-03-10T19:09:05.667Z
p00330,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T19:10:40.569Z,2026-03-10T19:10:40.569Z
p00331,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T19:13:52.820Z,2026-03-10T19:13:52.820Z
p00332,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T19:25:05.207Z,2026-03-14T21:00:58.784Z
p00333,1419.3,142.6,0.05999696551454599,6,Pentagonal Prism,false,false,2026-03-10T19:30:16.611Z,2026-03-18T04:07:04.367Z
p00334,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T19:42:20.387Z,2026-03-10T19:42:20.387Z
p00335,1927.9,78.6,0.05999301522189514,26,Square Antiprism,false,false,2026-03-10T19:54:04.714Z,2026-03-10T21:15:59.572Z
p00336,1368.1,259.1,0.05999926145400755,1,Pentagonal Prism,false,false,2026-03-10T19:58:36.728Z,2026-04-13T21:43:43.874Z
p00337,1582.7,186.4,0.05999809145016442,3,Pentagonal Prism,false,false,2026-03-10T20:08:13.089Z,2026-03-10T20:13:35.235Z
p00338,1073.2,141.5,0.05999703428316409,6,Cube,false,false,2026-03-10T20:10:32.756Z,2026-03-10T20:10:32.756Z
p00339,750.1,80.6,0.05999695571251514,38,Tetrahedron,true,true,2026-03-10T20:12:38.262Z,2026-03-17T19:17:25.735Z
p00340,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T20:13:38.314Z,2026-03-10T20:13:38.314Z
p00341,1368.1,259.1,0.05999926145400755,1,Pentagonal Prism,false,false,2026-03-10T20:14:26.963Z,2026-03-10T20:14:26.963Z
p00342,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T20:16:32.087Z,2026-03-10T20:16:32.087Z
p00343,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T20:17:22.151Z,2026-03-10T20:17:22.151Z
p00344,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T20:19:18.635Z,2026-03-10T20:19:18.635Z
p00345,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T20:19:28.375Z,2026-03-10T20:19:28.375Z
p00346,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T20:22:56.966Z,2026-03-10T20:22:56.966Z
p00347,1653.6,165.8,0.05999757325264121,4,Heptagonal Prism,false,false,2026-03-10T20:26:11.456Z,2026-03-14T23:04:42.783Z
p00348,1486.7,215,0.05999863667099942,2,Pentagonal Prism,false,false,2026-03-10T20:36:57.830Z,2026-03-10T20:36:57.830Z
p00349,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T20:38:52.113Z,2026-03-10T20:38:52.113Z
p00350,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T20:42:44.987Z,2026-03-10T20:47:53.495Z
p00351,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T20:43:15.208Z,2026-03-10T20:43:15.208Z
p00352,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T20:47:29.303Z,2026-03-10T20:47:29.303Z
p00353,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T20:52:50.053Z,2026-03-10T20:52:50.053Z
p00354,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T20:52:50.616Z,2026-03-10T20:52:50.616Z
p00355,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T20:53:47.192Z,2026-03-10T20:53:47.192Z
p00356,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T20:53:53.745Z,2026-03-10T20:53:53.745Z
p00357,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T20:59:46.125Z,2026-03-10T20:59:46.125Z
p00358,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T21:01:11.490Z,2026-03-10T21:01:11.490Z
p00359,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T21:01:38.246Z,2026-03-10T21:01:38.246Z
p00360,1019.3,259.1,0.05999938136187501,1,Pentagonal Prism,false,false,2026-03-10T21:02:12.857Z,2026-03-10T21:02:12.857Z
p00361,1339,187.3,0.059998199500388,3,Pentagonal Prism,false,false,2026-03-10T21:02:25.941Z,2026-03-10T21:02:25.941Z
p00362,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T21:02:40.810Z,2026-03-10T21:02:40.810Z
p00363,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T21:02:52.087Z,2026-03-10T21:02:52.087Z
p00364,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T21:02:56.850Z,2026-03-10T21:02:56.850Z
p00365,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T21:03:16.229Z,2026-03-10T21:03:16.229Z
p00366,1238.1,186.6,0.05999817473583692,3,Pentagonal Prism,false,false,2026-03-10T21:04:03.487Z,2026-03-11T01:33:03.581Z
p00367,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T21:04:34.227Z,2026-03-10T21:04:34.227Z
p00368,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T21:04:45.042Z,2026-03-10T21:04:45.042Z
p00369,1019.3,259.1,0.05999938136187501,1,Pentagonal Prism,true,true,2026-03-10T21:04:55.245Z,2026-03-10T21:04:55.245Z
p00370,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T21:05:05.162Z,2026-03-10T21:05:05.162Z
p00371,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T21:05:41.138Z,2026-03-10T21:05:41.138Z
p00372,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T21:07:22.233Z,2026-03-10T21:07:22.233Z
p00373,1883.5,119.3,0.05999594713252442,9,Square Antiprism,true,true,2026-03-10T21:07:35.147Z,2026-03-10T21:26:49.090Z
p00374,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T21:08:13.826Z,2026-03-10T21:08:13.826Z
p00375,1368.1,259.1,0.05999926145400755,1,Pentagonal Prism,false,false,2026-03-10T21:08:32.892Z,2026-03-10T21:08:32.892Z
p00376,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T21:10:09.882Z,2026-03-10T21:10:09.882Z
p00377,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T21:10:10.898Z,2026-03-10T21:10:10.898Z
p00378,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T21:11:05.330Z,2026-03-10T21:11:05.330Z
p00379,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T21:11:05.389Z,2026-03-10T21:11:05.389Z
p00380,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T21:11:59.569Z,2026-03-10T21:11:59.569Z
p00381,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T21:12:35.551Z,2026-03-10T21:12:35.551Z
p00382,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T21:12:47.893Z,2026-03-10T21:12:47.893Z
p00383,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T21:13:11.976Z,2026-03-10T21:13:11.976Z
p00384,1019.3,259.1,0.05999938136187501,1,Pentagonal Prism,false,false,2026-03-10T21:13:19.833Z,2026-03-10T21:13:19.833Z
p00385,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T21:14:36.342Z,2026-03-10T21:14:36.342Z
p00386,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T21:17:40.403Z,2026-03-10T21:17:40.403Z
p00387,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T21:18:57.731Z,2026-03-10T21:18:57.731Z
p00388,2073.3,88.2,0.05999436877995206,19,Dodecahedron,true,true,2026-03-10T21:25:30.019Z,2026-03-13T03:29:17.338Z
p00389,1988.6,102.5,0.05999350488065704,13,Square Antiprism,true,true,2026-03-10T21:29:13.733Z,2026-03-10T21:34:29.391Z
p00390,1730.9,153.1,0.05999743375853972,5,Heptagonal Prism,true,true,2026-03-10T21:30:40.995Z,2026-03-31T16:50:45.170Z
p00391,1019.3,259.1,0.05999938136187501,1,Pentagonal Prism,false,false,2026-03-10T21:34:15.612Z,2026-03-10T21:34:15.612Z
p00392,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T21:34:44.421Z,2026-03-10T21:34:44.421Z
p00393,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T21:36:18.847Z,2026-03-10T21:36:18.847Z
p00394,1598.4,185.1,0.05999832478770802,3,Pentagonal Prism,false,false,2026-03-10T21:36:58.859Z,2026-03-10T21:50:50.847Z
p00395,1368.1,259.1,0.05999926145400755,1,Pentagonal Prism,false,false,2026-03-10T21:41:37.840Z,2026-03-10T21:41:37.840Z
p00396,1019.3,259.1,0.05999938136187501,1,Pentagonal Prism,false,false,2026-03-10T21:44:50.547Z,2026-03-10T21:44:50.547Z
p00397,2024,75.1,0.05999264123081586,30,Dodecahedron,true,true,2026-03-10T21:46:31.845Z,2026-03-18T00:53:14.558Z
p00398,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T21:50:02.391Z,2026-03-10T21:50:02.391Z
p00399,1400.6,185.6,0.05999812489633577,3,Pentagonal Prism,false,false,2026-03-10T21:55:24.439Z,2026-03-18T16:09:14.125Z
p00400,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T22:00:44.286Z,2026-03-10T22:00:44.286Z
p00401,1250.8,143.6,0.05999678791944393,6,Pentagonal Prism,false,false,2026-03-10T22:00:55.384Z,2026-03-10T22:12:13.538Z
p00402,1443.4,94.9,0.05999458715206401,16,Octahedron,false,false,2026-03-10T22:01:51.122Z,2026-03-26T20:35:50.419Z
p00403,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T22:05:07.945Z,2026-03-10T22:05:07.945Z
p00404,1429.4,142.9,0.05999702729051242,6,Pentagonal Prism,false,false,2026-03-10T22:08:11.501Z,2026-03-10T22:08:11.501Z
p00405,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T22:09:45.392Z,2026-03-10T22:09:45.392Z
p00406,1524.4,115.9,0.05999546884931947,10,Octahedron,false,false,2026-03-10T22:10:07.995Z,2026-03-11T19:35:37.720Z
p00407,1668.2,89.1,0.05999469825348235,20,Heptagonal Prism,true,true,2026-03-10T22:11:54.186Z,2026-03-10T22:24:37.657Z
p00408,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T22:12:42.972Z,2026-03-10T22:12:42.972Z
p00409,1152.2,90.2,0.0599947775324924,18,Cube,true,true,2026-03-10T22:15:51.943Z,2026-06-08T19:18:31.721Z
p00410,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T22:17:21.893Z,2026-03-10T22:17:21.893Z
p00411,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T22:17:21.893Z,2026-03-10T22:17:21.893Z
p00412,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T22:17:21.910Z,2026-03-10T22:17:21.910Z
p00413,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T22:17:39.170Z,2026-03-10T22:17:39.170Z
p00414,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T22:27:43.161Z,2026-03-10T22:27:43.161Z
p00415,1431.1,143.3,0.05999710545066841,6,Pentagonal Prism,true,true,2026-03-10T22:28:39.308Z,2026-03-11T03:12:53.692Z
p00416,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T22:29:21.877Z,2026-03-10T22:29:21.877Z
p00417,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T22:29:54.612Z,2026-03-10T22:29:54.612Z
